Date,Sales
25-04-2018,13.904
20-04-2015,744.1
20-04-2015,44.84
20-04-2015,401.59
11-11-2018,18.24
25-11-2018,359.499
25-11-2018,10.48
18-12-2016,20.736
08-09-2017,35.168
08-09-2017,64.704
06-06-2017,105.52
19-06-2016,5.792
05-03-2016,466.158
05-03-2016,10.312
05-03-2016,2.556
04-08-2018,7.968
04-08-2018,8.784
30-12-2018,3.024
23-05-2016,51.45
06-12-2015,14.016
06-12-2015,214.95
06-12-2015,35.04
06-12-2015,10.776
06-12-2015,4.6
06-12-2015,35.168
07-08-2016,19.152
17-03-2015,4.448
17-03-2015,5.184
17-03-2015,15.552
26-03-2016,40.032
26-03-2016,16.776
14-12-2015,186.304
19-09-2016,66.36
25-04-2018,42.048
25-04-2018,67.92
18-10-2015,52.512
18-10-2015,186.912
18-10-2015,10.048
13-11-2016,17.496
31-01-2017,15.552
17-11-2017,10.776
25-07-2018,3.304
11-11-2018,35.48
26-09-2016,34.44
26-09-2016,629.93
26-09-2016,79.056
04-04-2015,232.55
04-04-2015,99.98
04-04-2015,19.44
04-04-2015,12.96
14-09-2015,464.292
14-09-2015,68.46
14-09-2015,2799.96
14-09-2015,601.3
14-09-2015,16.99
14-09-2015,287.97
14-09-2015,44.82
29-12-2018,101.12
21-06-2016,107.976
26-11-2018,58.73
26-11-2018,93.344
23-10-2017,17.05
14-12-2016,8.096
13-11-2017,30.36
29-09-2018,23.34
29-09-2018,51.55
08-11-2016,119.9
01-04-2017,1317.492
01-04-2017,63.84
01-04-2017,3.592
02-02-2018,86.26
02-02-2018,139.04
02-02-2018,46.8
24-12-2018,8.544
24-12-2018,842.376
21-06-2015,1214.85
06-03-2018,67.78
25-09-2018,39.9
30-06-2015,2.688
30-06-2015,6.6
07-08-2016,28.4
07-08-2016,212.94
30-06-2018,1001.584
30-06-2018,569.058
30-06-2018,14.224
26-10-2016,105.584
26-10-2016,68.72
30-07-2015,1367.84
18-11-2017,301.96
06-07-2016,170.352
10-11-2015,3.9
10-11-2015,12.84
10-11-2015,15.84
10-11-2015,563.94
10-11-2015,62.94
10-11-2015,535.41
27-05-2017,3504.9
27-05-2017,144.12
27-05-2017,314.55
08-03-2016,3.408
19-10-2018,2.072
19-10-2018,328.3992
05-11-2017,53.248
26-12-2017,4.992
13-04-2016,37.68
13-04-2016,258.576
13-04-2016,75.84
12-09-2018,45.36
12-09-2018,45.78
24-09-2018,40.29
24-09-2018,38.71
10-10-2016,1801.632
27-11-2016,748.752
13-09-2016,199.96
13-09-2016,1516.2
14-11-2018,167.952
14-11-2018,45.04
05-05-2018,23.16
28-11-2015,397.6
28-11-2015,85.96
28-11-2015,13.12
28-11-2015,45.66
10-05-2015,158.13
10-05-2015,43.6
03-03-2017,3930.072
03-03-2017,2.304
03-03-2017,431.976
03-03-2017,41.72
15-08-2016,104.23
15-08-2016,70.26
12-09-2016,9.26
12-09-2016,105.98
12-09-2016,1.24
12-09-2016,20.7
12-09-2016,28.9
12-09-2016,27.18
12-01-2016,465.18
12-05-2016,36.63
26-09-2017,51.45
26-09-2017,7.83
26-09-2017,35.4
26-09-2017,29.9
09-09-2018,17.48
15-04-2018,79.14
10-06-2018,8.4
01-09-2018,498.26
14-06-2015,212.94
18-05-2018,706.86
18-05-2018,114.95
18-05-2018,43.19
12-09-2018,166.44
21-06-2017,36.56
21-06-2017,186.144
21-06-2017,353.568
26-11-2015,81.98
19-03-2018,14.624
19-03-2018,697.16
19-03-2018,30.93
19-03-2018,27.496
18-10-2015,605.34
22-08-2018,210.008
19-11-2017,54.96
20-09-2015,164.22
20-09-2015,362.94
20-09-2015,59.98
11-09-2017,332.94
11-09-2017,39.872
23-09-2017,13.68
04-08-2018,3.318
25-07-2017,10.44
02-08-2017,136.464
02-08-2017,333.576
02-08-2017,12.544
21-05-2016,20.768
03-11-2018,43.5
16-04-2016,12.576
12-12-2017,249.95
12-12-2017,49.12
30-10-2016,182.91
07-03-2015,107.648
05-03-2016,99.372
05-03-2016,33.568
08-08-2017,10.56
03-01-2018,38.88
09-10-2018,35.2
20-10-2018,45.528
07-09-2015,196.776
07-09-2015,2.92
07-09-2015,200.795
07-09-2015,46.688
07-09-2015,21.864
30-09-2018,11.76
30-09-2018,167.94
30-09-2018,3.89
16-11-2018,52.44
11-09-2018,32.36
11-09-2018,406.6
16-01-2018,27.92
16-01-2018,399.672
26-11-2017,3.744
07-11-2016,715.2
14-12-2018,159.8
14-12-2018,44.75
13-09-2015,340.116
07-12-2015,105.52
07-09-2018,13.48
07-10-2018,85.52
05-09-2016,6.16
05-09-2016,36.84
30-03-2015,15.84
30-03-2015,44.4
05-05-2018,21.24
05-05-2018,9.552
05-05-2018,89.991
30-04-2018,163.96
08-09-2015,17.904
08-09-2015,966.7
08-09-2015,182.112
20-06-2018,4.464
26-12-2016,51.588
15-08-2018,50.4
04-03-2018,89.568
27-07-2018,14.89
27-07-2018,543.92
23-09-2017,4.08
23-09-2017,18.9
30-05-2017,2275.5
30-05-2017,1979.7
30-05-2017,62.1
16-11-2015,37.296
21-09-2015,8.544
21-02-2017,68.95
21-02-2017,296.37
21-02-2017,39.98
19-11-2018,191.058
19-11-2018,13.04
19-11-2018,1525.188
21-08-2017,9.216
21-08-2017,28.048
30-04-2018,64.96
30-04-2018,30.56
02-05-2017,187.056
02-10-2018,11.808
02-10-2018,9.656
02-10-2018,20.736
02-10-2018,27.36
02-10-2018,2314.116
02-10-2018,34.236
02-10-2018,19.76
18-09-2018,15.96
04-12-2016,16.9
04-12-2016,25.08
17-01-2016,6.68
06-01-2015,19.44
05-03-2016,31.92
25-12-2017,33.568
04-09-2017,63.94
04-09-2017,60.6
04-09-2017,22.72
26-08-2015,10.68
26-08-2015,17.34
26-08-2015,3.38
21-05-2016,26.976
16-10-2018,307.776
09-11-2016,244.55
09-11-2016,12.24
09-11-2016,13.98
09-11-2016,899.95
21-11-2015,1.632
21-11-2015,267.96
11-10-2016,31.95
21-03-2018,725.84
21-03-2018,10.896
21-03-2018,8.544
04-01-2016,32.34
04-01-2016,39.9
09-12-2018,143.856
06-09-2017,41.92
06-09-2017,329.584
03-09-2017,87.28
13-05-2015,279.456
13-05-2015,8
29-09-2017,27.24
05-08-2015,16.36
05-08-2015,15.78
05-08-2015,45.98
14-04-2018,198.272
09-06-2018,720.76
29-12-2017,70.56
29-12-2017,81.96
18-01-2015,64.864
20-11-2017,151.192
10-06-2018,88.776
10-06-2018,11.56
10-06-2018,15.58
10-09-2018,85.056
08-04-2018,273.96
08-04-2018,306.9
24-10-2016,15.552
24-10-2016,347.361
24-10-2016,10.368
27-05-2018,98.16
27-05-2018,31.44
05-12-2015,348.488
05-12-2015,172.736
14-08-2017,15.54
14-08-2017,105.552
05-09-2017,25.92
05-09-2017,15.808
05-09-2017,10.368
26-06-2018,358.2
26-06-2018,545.916
12-03-2018,40.41
18-02-2018,167.976
18-02-2018,109.53
18-02-2018,9.82
10-11-2018,26.352
19-11-2015,22.5
19-11-2015,9.96
19-11-2015,213.08
19-11-2015,1025.88
18-11-2015,21.98
24-09-2017,63.2
20-11-2017,39
27-09-2017,2.907
09-04-2017,556.665
21-09-2018,71.98
21-09-2018,79.98
24-08-2018,24.672
24-08-2018,3.744
22-02-2017,445.96
22-02-2017,36.24
22-02-2017,10.65
08-12-2018,87.92
08-12-2018,22.424
08-12-2018,90.48
08-12-2018,42.76
18-09-2018,10.08
18-09-2018,101.34
11-09-2017,224.75
23-09-2018,73.176
23-09-2018,20.736
23-09-2018,39.984
06-10-2015,15.36
23-10-2016,36.288
23-10-2016,150.384
31-03-2017,280.782
31-03-2017,31.984
29-12-2017,11.232
03-11-2018,26.4
20-01-2018,3.52
03-12-2017,1649.95
03-12-2017,111.9
14-06-2017,599.165
02-09-2017,46.53
05-09-2015,31.984
21-10-2018,161.568
21-10-2018,4.064
21-10-2018,6.216
25-04-2018,8.896
19-10-2016,1640.7
19-10-2016,270
05-07-2015,19.52
05-07-2015,9.81
05-07-2015,213.216
04-04-2017,588.784
13-11-2018,2.064
09-09-2018,6.368
17-04-2016,99.6
17-04-2016,62.296
17-04-2016,10.71
25-07-2017,20.936
26-08-2017,33
26-08-2017,249.95
12-09-2015,357.93
12-09-2015,57.4
12-09-2015,331.96
12-09-2015,40.56
22-07-2017,86.2
19-05-2018,38.016
28-04-2018,8.384
28-04-2018,6.848
29-12-2018,19.6
29-12-2018,68.46
04-09-2018,13.344
04-09-2018,1478.272
21-03-2015,16.272
28-09-2018,9.24
19-01-2015,32.34
19-01-2015,56.064
19-01-2015,108.72
19-01-2015,181.47
14-02-2015,16.176
09-06-2017,122.352
26-09-2015,585.552
26-09-2015,19.44
30-05-2017,123.92
19-12-2018,13.36
19-12-2018,78.256
19-12-2018,102.018
26-12-2018,750.68
15-06-2018,44.4
15-06-2018,84.55
15-06-2018,17.94
20-11-2017,128.4
31-03-2015,1.869
08-10-2018,103.192
08-10-2018,36
08-10-2018,239.96
08-10-2018,40.68
30-01-2018,419.136
12-12-2015,23.472
24-10-2016,3.592
01-04-2018,23.976
01-04-2018,6.264
01-04-2018,20.808
01-04-2018,218.352
26-01-2018,18.16
28-11-2015,7.36
28-11-2015,41.4
28-11-2015,411.332
04-09-2016,7.656
12-06-2018,63.92
15-07-2018,6.56
15-07-2018,7.83
15-07-2018,41.9
15-07-2018,664.146
15-07-2018,8.96
02-11-2018,3.312
02-11-2018,20.136
02-11-2018,8.856
02-11-2018,859.2
08-10-2017,61.96
08-04-2017,17.92
08-10-2016,145.9
15-05-2018,56.704
15-05-2018,11.12
24-02-2015,32.896
24-02-2015,22.776
30-05-2016,239.97
30-05-2016,160.32
30-05-2016,128.85
18-11-2017,1319.96
04-12-2018,239.96
04-12-2018,54.768
04-12-2018,13.392
04-12-2018,23.92
04-12-2018,255.968
05-06-2017,21.552
05-06-2017,58.24
10-12-2017,80.28
30-04-2018,9.78
24-04-2018,1.81
08-05-2016,37.94
31-03-2016,79.96
06-08-2018,115.296
02-12-2018,2479.96
06-06-2017,179.94
06-06-2017,26.85
06-06-2017,323.37
06-06-2017,59.94
06-06-2017,64.14
06-06-2017,11.67
06-06-2017,12.96
13-04-2016,17.43
22-05-2018,181.986
22-05-2018,1.592
22-05-2018,22.344
19-12-2017,455.97
19-12-2017,10.44
19-12-2017,5.214
22-09-2018,67.4
07-09-2018,25.16
07-09-2018,126.56
28-11-2015,43.68
28-11-2015,139.93
12-11-2015,2.672
12-11-2015,16.656
12-11-2015,79.512
12-11-2015,36.288
12-11-2015,67.9932
02-10-2018,10.16
14-12-2016,6.16
14-12-2016,56.3
06-12-2016,6.48
06-12-2016,1325.85
06-12-2016,14.94
31-03-2018,34.54
31-03-2018,2999.95
31-03-2018,64.12
13-03-2018,19.456
13-03-2018,209.986
13-03-2018,29.76
13-03-2018,89.768
13-03-2018,959.984
13-03-2018,15.552
13-03-2018,34.36
05-12-2015,98.376
05-12-2015,29.94
05-12-2015,17.472
05-12-2015,36.738
05-12-2015,179.94
12-12-2017,383.64
12-12-2017,56.52
09-09-2018,6.56
09-09-2018,243.92
09-09-2018,47.52
04-10-2018,19.98
09-05-2017,8
15-12-2015,6.16
30-11-2018,83.56
30-11-2018,546.06
30-11-2018,269.49
19-03-2016,10.9
19-07-2015,6.096
08-12-2017,34.05
08-12-2017,352.38
13-10-2015,245.98
13-10-2015,18.94
19-11-2018,59.913
24-09-2018,391.98
24-09-2018,437.85
25-09-2016,68.62
13-02-2018,25.02
13-02-2018,10.71
03-10-2015,55.984
03-10-2015,14.48
03-10-2015,142.488
27-08-2017,14.16
27-08-2017,79.92
03-12-2016,590.352
20-09-2017,17.088
20-09-2017,98.392
25-03-2018,11.05
06-12-2016,7.78
31-08-2018,659.9
05-10-2016,53.04
18-08-2018,843.9
18-08-2018,1496.16
02-02-2017,117.96
23-08-2017,21.3
23-08-2017,1040.8
23-08-2017,29.34
30-06-2018,19.52
18-09-2016,443.92
25-09-2017,499.95
25-09-2017,3.04
25-09-2017,201.96
25-09-2017,68.64
24-10-2017,100
24-10-2017,359.98
29-09-2015,6.16
29-09-2015,2348.82
26-06-2018,13.872
26-06-2018,273.552
21-08-2017,815.292
11-02-2015,234.45
11-02-2015,1256.22
11-02-2015,17.46
23-09-2017,10.528
05-12-2016,152.8
03-09-2018,82.56
03-09-2018,284.97
26-03-2018,60.84
21-12-2015,1325.76
21-12-2015,572.16
23-09-2015,28.8
02-04-2018,11.12
01-04-2017,7.04
15-05-2016,17.94
23-03-2018,34.76
14-04-2018,74.45
04-01-2016,192.22
02-11-2018,19.44
17-07-2018,32.4
17-07-2018,57.9
17-07-2018,10.56
17-07-2018,1194.165
06-10-2018,40.99
04-11-2015,2.94
18-12-2017,45.24
18-12-2017,18.688
18-12-2017,11.648
18-12-2017,112.776
18-12-2017,377.45
18-12-2017,15.936
18-12-2017,28.68
24-09-2017,21.44
24-09-2017,511.056
21-07-2017,18.656
21-07-2017,11.088
21-07-2017,66.688
21-07-2017,99.488
11-06-2017,14.62
11-06-2017,53.984
11-06-2017,389.97
09-06-2016,355.36
09-06-2016,140.376
27-10-2018,15.84
27-10-2018,8.448
22-01-2017,12.96
28-05-2015,57.408
28-05-2015,27.6
29-12-2015,38.976
28-07-2017,20.44
28-07-2017,109.92
24-09-2017,6.38
24-09-2017,6.48
02-04-2015,15.84
02-04-2015,1049.93
02-04-2015,154.9
05-11-2016,98.352
28-07-2015,14.32
28-07-2015,129.888
28-07-2015,48.944
26-12-2016,275.058
10-12-2016,27.36
10-12-2016,44.75
10-12-2016,134.99
10-12-2016,26.4
10-12-2016,542.94
05-05-2017,71.088
14-10-2018,27.396
14-10-2018,13.456
05-11-2017,11.84
03-11-2018,35.88
24-11-2017,40.752
24-11-2017,139.96
14-12-2015,2.624
14-12-2015,136.53
14-12-2015,263.96
03-11-2015,11.64
22-09-2018,40.176
08-05-2016,79.44
08-05-2016,357.93
08-05-2016,127.764
08-05-2016,2799.944
08-05-2016,19.44
31-07-2018,36.792
01-03-2015,5.94
25-09-2018,177.55
09-10-2016,619.95
09-10-2016,29.16
09-10-2016,57.96
09-10-2016,29.403
29-03-2018,81.4
14-11-2016,8.72
14-11-2016,91.176
14-11-2016,159.968
26-09-2017,12.96
22-09-2015,331.536
25-09-2016,899.91
04-05-2016,946.344
08-12-2018,178.11
08-12-2018,1089.75
08-12-2018,61.06
08-12-2018,459.92
08-12-2018,27.52
29-06-2018,638.82
29-06-2018,30.69
29-06-2018,25.16
29-06-2015,13.92
20-01-2015,19.36
20-01-2015,19.3
31-12-2017,38.376
28-03-2018,12.96
28-03-2018,26.48
28-03-2018,532.72
28-03-2018,26.72
28-03-2018,20.04
28-03-2018,795.48
28-03-2018,21.56
08-12-2017,249.584
08-12-2017,68.112
08-12-2017,16.56
18-11-2018,74.95
30-05-2015,355.455
22-01-2017,44.4
22-01-2017,20.65
03-02-2017,866.4
29-03-2016,5.56
14-10-2015,3.16
14-10-2015,1999.96
11-08-2016,46.152
22-11-2016,32.985
30-12-2017,481.32
30-12-2017,6.384
12-08-2018,542.94
12-08-2018,54.92
03-11-2016,1448.82
10-09-2016,353.88
08-11-2015,333.576
08-10-2017,60.144
08-09-2018,85.2
25-02-2016,3.15
25-02-2016,22.72
24-09-2016,14.91
24-09-2016,1158.12
26-11-2016,599.99
31-08-2017,23.968
12-04-2017,638.288
12-04-2017,13.208
04-12-2017,15.528
04-12-2017,104.85
11-11-2015,30.48
11-11-2015,112.648
02-04-2016,71.976
12-12-2016,2.21
12-12-2016,15.52
12-12-2016,36.44
02-10-2018,217.764
02-10-2018,39.072
02-10-2018,22.638
02-10-2018,95.144
10-04-2018,12.32
10-04-2018,4.419
29-09-2018,35
29-09-2018,72.784
29-09-2018,97.84
29-09-2018,51.75
29-09-2018,46.672
29-09-2015,1395.54
29-09-2015,117.36
29-09-2015,18.9
29-09-2015,77.52
20-08-2015,421.372
11-07-2015,575.968
11-07-2015,10.368
22-03-2016,15.984
12-05-2018,10.272
13-11-2018,61.792
13-11-2018,205.9992
04-09-2017,12.192
04-09-2017,87.168
04-09-2017,31.744
06-02-2017,132.224
22-03-2016,105.52
22-03-2016,91.96
22-03-2016,1487.976
02-07-2016,19.44
15-06-2016,11.672
26-11-2015,279.96
26-11-2015,12.912
26-11-2015,17.088
26-11-2015,93.15
26-11-2015,11.52
12-05-2018,238.62
12-05-2018,7.77
12-05-2018,285.48
12-05-2018,19.168
02-05-2015,26.136
03-09-2018,419.4
03-09-2018,90.801
03-09-2018,181.764
03-09-2018,5.56
03-12-2017,581.96
03-12-2017,29.98
18-07-2016,519.96
21-07-2017,6.264
21-07-2017,363.92
09-06-2016,64.2
09-06-2016,38.52
09-06-2016,72.6
27-11-2018,57.568
27-03-2016,83.7
22-09-2016,32.4
22-09-2016,47.98
17-11-2016,415.968
17-11-2016,304.9
17-11-2016,80.96
17-11-2016,777.21
17-11-2016,32.4
17-11-2016,225.568
17-11-2016,36.6
10-11-2016,715.64
10-11-2016,795.51
10-11-2016,549.99
10-11-2016,74.76
10-11-2016,29.22
10-09-2015,9.64
05-08-2016,33.488
05-08-2016,23.04
05-08-2016,1.362
05-08-2016,14.76
03-09-2018,239.666
01-11-2016,301.96
29-04-2016,7.968
01-05-2017,109.92
01-05-2017,19.44
01-05-2017,11.16
05-08-2015,79.47
05-08-2015,4.56
05-08-2015,1133.35
04-01-2017,4.672
04-01-2017,104.58
07-11-2017,1603.136
14-06-2017,1293.488
24-09-2017,127.95
30-03-2018,59.76
04-06-2018,108.08
04-06-2018,9.54
07-04-2016,11.736
21-05-2015,447.86
21-05-2015,17.94
21-05-2015,245.88
05-09-2017,192.16
18-09-2017,801.568
18-09-2017,368.91
18-09-2017,885.528
13-03-2017,28.28
13-03-2017,4912.59
16-10-2015,14.352
16-10-2015,179.97
08-10-2018,42.76
07-05-2016,45.68
14-04-2017,25.06
21-11-2017,38.432
21-11-2017,21.568
21-11-2017,81.576
10-09-2018,2.78
09-09-2018,99.87
01-11-2015,44.4
01-11-2015,21.4
03-04-2017,71.12
03-04-2017,259.96
12-01-2018,9.78
20-11-2016,24.192
27-11-2017,31.56
06-11-2018,59.94
06-11-2018,45.36
06-11-2018,26.4
06-11-2018,41.4
06-11-2018,16.95
02-12-2017,24.704
02-12-2017,59.7
02-12-2017,14.52
02-12-2017,104.184
17-12-2017,46.53
24-08-2015,25.5
17-09-2016,14.9
17-09-2016,87.71
17-09-2016,199.764
17-09-2016,94.6
17-09-2016,4228.704
17-09-2016,2003.92
17-09-2016,209.97
17-09-2016,659.9
17-09-2016,110.96
17-09-2016,67.8
26-11-2017,313.176
19-11-2018,22.96
03-06-2018,1099.5
08-04-2015,1215.92
11-10-2015,7.31
11-10-2015,8.92
07-07-2018,87.21
07-07-2018,15.552
07-07-2018,683.988
07-07-2018,13.392
07-07-2018,16.776
07-07-2018,527.92
04-07-2017,25.4
04-07-2017,177.48
04-07-2017,71.976
19-05-2018,95.992
19-05-2018,13.216
12-10-2018,435.84
12-10-2018,5.88
06-08-2017,211.168
25-08-2015,6.28
25-08-2015,95.1
25-08-2015,25.92
25-08-2015,48.84
14-09-2016,25.9
05-03-2018,42.68
05-03-2018,299.97
05-03-2018,262.24
05-03-2018,234.36
15-04-2018,20.736
30-03-2015,10.5
11-11-2015,23.968
11-11-2015,521.96
12-03-2017,676.55
12-03-2017,154.9
12-03-2017,30.56
12-03-2017,770.352
09-02-2018,21.12
11-11-2015,575.928
11-11-2015,7.78
11-11-2015,123.92
20-08-2018,17.22
20-08-2018,226.56
20-08-2018,107.88
15-01-2017,81.98
20-07-2015,104.85
20-07-2015,8.704
20-07-2015,19.92
20-07-2015,43.02
06-02-2018,240.784
25-12-2016,414.96
08-10-2017,387.72
13-07-2018,360.38
13-07-2018,13.56
24-04-2018,552
07-09-2015,429.9
07-09-2015,32.06
07-09-2015,161.96
07-09-2015,19.86
21-11-2017,12.96
16-09-2018,20.544
19-07-2017,185.58
19-07-2017,77.56
19-07-2017,87.92
19-07-2017,245.94
19-07-2017,8.6
19-07-2017,504.9
15-09-2018,2357.488
15-09-2018,369.544
15-09-2018,184.752
11-12-2017,64.96
11-12-2017,13.52
11-12-2017,458.43
11-12-2017,387.136
11-12-2017,328.59
10-12-2015,338.352
10-12-2015,25.92
10-12-2015,91.36
13-12-2015,87.96
13-12-2015,5.214
21-09-2018,12.294
07-09-2018,19.76
02-11-2016,109.764
11-12-2018,128.85
01-04-2018,127.95
30-12-2016,68.52
30-12-2016,74.94
30-12-2016,2548.56
30-12-2016,271.44
30-12-2016,287.88
10-03-2017,14.9
10-03-2017,4158.912
06-04-2015,91.96
06-04-2015,33.11
06-04-2015,19.44
06-04-2015,55.48
05-10-2015,91.92
13-08-2017,17.34
13-08-2017,71.98
17-11-2015,7.08
24-04-2018,69.98
24-08-2018,646.272
24-08-2018,10.368
23-02-2018,8.4
23-02-2018,71.96
19-11-2017,18.48
14-11-2017,9.84
06-07-2018,239.24
25-12-2017,21.12
23-04-2018,54.9
14-12-2016,15.24
19-04-2016,19.568
19-04-2016,310.392
04-09-2017,42.6
04-09-2017,113.94
04-09-2017,129.92
04-09-2017,5.28
24-09-2018,859.2
24-09-2018,506.28
04-02-2017,14.368
19-05-2018,314.352
19-05-2018,27.888
03-09-2016,238.152
09-06-2017,692.94
07-11-2016,16.146
07-11-2016,1345.485
15-06-2017,173.488
25-04-2016,57.75
25-04-2016,272.4
23-09-2017,11.952
23-09-2017,28
23-09-2017,12.201
18-08-2017,2.068
18-08-2017,83.84
02-03-2015,11.36
02-03-2015,36.4
30-12-2015,27.968
10-04-2016,142.04
10-04-2016,14.67
25-12-2016,1199.96
25-12-2016,12.6
25-12-2016,17.94
05-04-2016,23.904
17-01-2016,88.96
20-05-2018,518.272
20-05-2018,6.98
20-05-2018,343.2
13-08-2018,17.544
31-12-2016,152.688
31-12-2016,3.488
31-12-2016,5.888
25-12-2018,153.552
25-12-2018,270.62
01-09-2017,468.9
01-09-2017,72.48
01-09-2017,10.95
01-09-2017,191.82
05-08-2018,151.056
18-02-2015,25.16
22-11-2017,6.216
22-11-2017,23.616
22-11-2017,24.032
22-11-2017,2.088
22-11-2017,4.488
14-12-2016,29.22
13-06-2016,6.48
28-12-2018,1.188
20-09-2018,272.646
20-09-2018,212.8
20-09-2018,38.52
20-09-2018,72.64
20-09-2018,45.4
20-09-2018,13.76
20-09-2018,80.991
20-09-2018,11.784
20-09-2018,4.36
20-09-2018,2888.127
20-09-2018,1299.66
20-09-2018,2254.41
20-09-2018,104.85
20-09-2018,59.97
22-08-2018,314.532
18-06-2016,13.632
20-12-2015,19.432
20-12-2015,65.44
11-09-2017,6
11-09-2017,1.908
12-11-2017,1474.802
12-11-2017,110.096
12-11-2017,16.752
12-11-2017,1537.074
12-11-2017,449.372
14-03-2017,41.904
13-11-2017,2279.96
13-11-2017,14.94
19-09-2018,191.976
19-09-2018,23.832
19-09-2018,409.216
19-09-2018,72.588
04-12-2018,61.568
31-08-2016,20.96
03-06-2018,44.75
03-06-2018,11.96
03-06-2018,3.912
31-03-2017,327.996
25-10-2015,49.408
26-03-2018,53.25
26-03-2018,3.76
27-12-2015,767.214
15-09-2018,163.96
16-08-2017,161.28
04-11-2017,192.8
18-10-2016,27.696
18-10-2016,73.164
31-10-2017,32.064
30-03-2015,205.666
18-04-2016,115.44
09-07-2018,274.8
09-07-2018,195.64
09-07-2018,257.98
09-07-2018,119.04
27-06-2018,20.07
22-12-2015,11.76
21-11-2018,11.76
21-11-2018,40.736
27-06-2017,201.584
28-12-2018,340.704
08-04-2017,354.9
18-03-2015,1198.33
03-07-2018,87.92
20-04-2018,51.968
20-04-2018,51.336
20-04-2018,332.704
20-04-2018,42.408
03-08-2017,81.54
03-08-2017,167.28
03-12-2017,772.68
19-03-2015,323.976
19-03-2015,11.808
19-03-2015,26.16
19-03-2015,33.57
19-03-2015,4.992
19-03-2015,20.016
19-03-2015,170.24
20-04-2016,117.456
19-09-2016,22.96
27-08-2015,13.36
19-12-2017,34.248
19-12-2017,3.52
02-08-2015,26.7
02-08-2015,21.2
02-08-2015,838.38
21-09-2016,1690.04
21-09-2016,85.96
21-09-2016,121.96
21-09-2016,23.92
21-09-2016,63.96
21-09-2016,629.95
21-09-2016,113.73
21-09-2016,14.6
21-09-2016,887.84
11-12-2017,403.92
07-08-2016,106.8
15-11-2016,70.95
15-11-2016,34.944
15-11-2016,119.04
04-04-2018,383.84
24-12-2017,799.56
13-12-2018,31.44
22-12-2018,25.92
22-12-2018,6.33
22-12-2018,75.88
21-10-2018,329.988
21-10-2018,71.376
13-11-2016,63.77
13-11-2016,50.97
13-11-2016,96.08
16-04-2016,1439.968
16-04-2016,43.56
16-12-2017,563.92
21-10-2017,235.152
01-12-2018,7.712
20-10-2017,51.016
20-10-2017,25.248
20-10-2017,56.686
29-09-2018,51.168
18-08-2018,2793.528
18-08-2018,1000.02
18-08-2018,65.94
12-11-2018,18.24
12-11-2018,76.12
11-10-2015,7.64
28-11-2016,68.16
28-11-2016,62.24
27-07-2016,29.97
20-10-2017,125.7
20-10-2017,191.98
20-10-2017,20.86
14-09-2018,56.7
23-12-2018,72.704
23-12-2018,12.264
23-12-2018,218.352
05-10-2016,66.294
05-10-2016,291.168
02-11-2015,88.776
22-01-2017,110.376
22-01-2017,55.176
11-07-2018,30.32
11-09-2018,177.568
11-09-2018,19.44
11-09-2018,71.28
11-09-2018,1471.96
11-09-2018,79.96
23-02-2017,57.576
22-01-2017,26.336
12-12-2016,166.5
12-12-2016,360.38
29-10-2017,11.744
28-05-2018,247.44
21-12-2015,18.24
24-11-2017,25.35
20-11-2016,119.04
20-11-2016,22.14
20-11-2016,13.98
29-05-2018,43.41
29-05-2018,6.24
29-05-2018,465.16
29-05-2018,7.98
02-12-2015,2.394
07-04-2015,58.32
07-04-2015,200.97
08-09-2016,21.36
09-09-2018,9.856
06-09-2016,3.444
02-11-2018,384.592
28-03-2016,22.92
13-08-2016,11.36
12-05-2016,14.592
23-07-2018,41.4
24-09-2017,442.372
05-05-2018,34.5
06-10-2017,28.85
03-11-2015,3.488
03-11-2015,143.856
01-10-2016,311.98
01-10-2016,22.45
02-12-2018,39.992
02-12-2018,1159.056
02-12-2018,179.9
11-12-2018,116.312
17-07-2017,12.42
17-07-2017,428.4
17-07-2017,24.75
17-07-2017,87.71
17-07-2017,69.52
17-07-2017,20.784
17-07-2017,12.816
12-05-2018,5.904
20-11-2016,63.824
20-11-2016,141.552
24-09-2017,304.9
24-09-2017,563.24
21-10-2017,661.176
24-10-2017,239.976
08-07-2015,502.488
08-07-2015,196.704
13-03-2016,915.136
13-03-2016,327.76
02-12-2018,701.96
22-04-2016,88.776
22-04-2016,64.14
16-09-2015,33.552
28-12-2015,1737.18
28-12-2015,704.25
28-12-2015,141.76
21-10-2015,36.36
30-11-2018,25.83
06-06-2015,24.588
06-06-2015,13.984
23-11-2018,195.96
18-06-2018,74.352
05-05-2018,6.68
04-11-2017,17.584
04-11-2017,104.784
04-11-2017,47.952
04-11-2017,650.352
04-11-2017,629.184
04-11-2017,15.176
11-09-2015,127.95
16-02-2018,579.51
16-02-2018,14.99
24-11-2015,151.92
24-11-2015,196.62
24-11-2015,144.12
24-11-2015,15.96
25-11-2018,39.96
25-11-2018,34.08
28-09-2018,10.368
13-10-2015,7.752
03-06-2015,15.28
17-06-2015,65.97
29-10-2016,33.4
29-10-2016,210.84
20-01-2015,13.98
20-01-2015,272.94
20-01-2015,19.05
20-01-2015,247.716
20-01-2015,66.58
20-01-2015,43.92
20-01-2015,14.73
20-01-2015,29.7
11-07-2015,49.12
11-07-2015,18.28
30-08-2017,47.04
30-08-2017,339.96
05-10-2018,87.8
05-10-2018,221.382
05-10-2018,5199.96
31-12-2017,156.512
