Date,Sales,,,
21-05-2014,617.97,,,
28-10-2015,10.67,,,
28-10-2015,36.63,,,
28-10-2015,24.1,,,
28-10-2015,33.11,,,
13-11-2016,44.02,,,
31-07-2015,2309.65,,,
31-07-2015,1090.782,,,
31-07-2015,19.44,,,
27-08-2015,484.65,,,
13-11-2015,115.296,,,
06-11-2015,7.08,,,
06-11-2015,4.401,,,
26-12-2017,44.75,,,
01-08-2017,95.984,,,
24-11-2014,151.72,,,
17-06-2017,155.25,,,
17-06-2017,14.03,,,
21-12-2015,1618.37,,,
21-12-2015,99.6,,,
17-09-2015,32.4,,,
06-07-2015,13.96,,,
06-07-2015,155.82,,,
06-07-2015,124.95,,,
06-07-2015,601.65,,,
27-04-2015,22.74,,,
27-04-2015,1267.53,,,
27-04-2015,1379.92,,,
16-06-2015,6.208,,,
17-12-2017,11.808,,,
11-01-2016,15.552,,,
11-01-2016,63.312,,,
11-01-2016,15.588,,,
11-07-2014,177.2,,,
11-07-2014,197.97,,,
11-07-2014,854.94,,,
11-07-2014,124.11,,,
11-07-2014,14.4,,,
20-11-2016,15.696,,,
20-11-2016,2.628,,,
20-11-2016,14.427,,,
22-04-2016,86.62,,,
13-06-2015,36.624,,,
20-11-2017,23.968,,,
20-11-2017,28.728,,,
20-03-2016,697.16,,,
06-09-2016,31.86,,,
06-09-2016,722.352,,,
09-07-2017,8.84,,,
09-07-2017,58.464,,,
12-10-2017,254.604,,,
08-03-2016,1363.96,,,
08-03-2016,102.36,,,
27-05-2014,1113.504,,,
27-05-2014,99.99,,,
03-07-2015,168.464,,,
03-07-2015,6.72,,,
03-07-2015,282.888,,,
04-04-2015,11.16,,,
04-04-2015,108.4,,,
04-04-2015,82.344,,,
04-04-2015,9.088,,,
10-12-2017,19.936,,,
10-12-2017,65.568,,,
24-11-2016,4.416,,,
23-03-2015,107.772,,,
16-04-2015,45.216,,,
16-04-2015,10.416,,,
16-04-2015,7.872,,,
16-04-2015,118.782,,,
16-04-2015,1.448,,,
16-04-2015,55.47,,,
01-10-2016,194.848,,,
28-09-2017,1.744,,,
25-07-2015,25.176,,,
20-11-2015,19.46,,,
28-04-2016,29.472,,,
14-11-2017,8.64,,,
12-11-2016,6.27,,,
12-11-2016,4.368,,,
12-11-2016,31.984,,,
29-09-2016,40.88,,,
23-09-2017,119.96,,,
23-09-2017,31.44,,,
23-09-2017,6.88,,,
29-11-2015,19.92,,,
29-11-2015,1106.91,,,
01-03-2016,836.592,,,
01-03-2016,26.38,,,
01-03-2016,362.92,,,
01-03-2016,4899.93,,,
12-08-2016,6.48,,,
15-08-2016,71.976,,,
15-08-2016,3.15,,,
04-06-2017,31.984,,,
04-06-2017,71.984,,,
06-12-2015,120.15,,,
06-12-2015,219.184,,,
27-12-2015,28.9,,,
27-12-2015,355.96,,,
21-01-2017,348.208,,,
21-01-2017,35.784,,,
25-06-2014,447.84,,,
14-06-2016,7.04,,,
14-06-2016,8.73,,,
14-06-2016,29.29,,,
14-06-2016,8.64,,,
21-04-2017,2.694,,,
21-04-2017,2.934,,,
21-10-2016,22.92,,,
19-11-2016,100.704,,,
19-11-2016,2.328,,,
19-11-2016,10.78,,,
19-11-2016,58.368,,,
19-11-2016,40.968,,,
19-11-2016,71.96,,,
19-11-2016,10.368,,,
19-11-2016,1.192,,,
18-12-2017,46.672,,,
18-12-2017,119.833,,,
18-12-2017,119.98,,,
22-07-2016,6.3,,,
04-09-2015,279.9,,,
04-09-2015,619.95,,,
04-09-2015,4.36,,,
04-09-2015,15.28,,,
20-01-2014,699.93,,,
20-01-2014,22.96,,,
20-01-2014,38.6,,,
20-01-2014,6.63,,,
20-01-2014,23.34,,,
20-01-2014,1067.94,,,
02-03-2015,10.16,,,
02-03-2015,101.88,,,
12-04-2016,343.92,,,
12-04-2016,40.99,,,
12-04-2016,63.9,,,
06-12-2016,19.44,,,
05-06-2016,124.608,,,
05-06-2016,7.56,,,
11-12-2016,85.224,,,
12-11-2016,287.52,,,
12-11-2016,37.68,,,
12-11-2016,19.98,,,
12-11-2016,20.58,,,
12-11-2016,17.38,,,
29-09-2014,204.6,,,
29-09-2014,8.72,,,
29-09-2014,6.48,,,
29-09-2014,686.32,,,
29-09-2014,62.18,,,
04-04-2015,644.076,,,
04-04-2015,5.84,,,
04-04-2015,12.76,,,
04-04-2015,10.95,,,
04-04-2015,599.98,,,
08-05-2015,8.352,,,
31-12-2016,3.64,,,
31-12-2016,159.768,,,
20-12-2014,122.48,,,
20-12-2014,2244.48,,,
20-12-2014,62.31,,,
20-12-2014,455.1,,,
02-07-2016,195.184,,,
29-06-2017,362.94,,,
29-06-2017,11.54,,,
01-09-2014,53.94,,,
03-03-2014,9.99,,,
03-03-2014,125.76,,,
03-03-2014,25.32,,,
04-05-2014,46.8,,,
02-11-2015,447.93,,,
08-12-2017,109.48,,,
08-12-2017,272.94,,,
08-12-2017,19.44,,,
08-12-2017,31.92,,,
10-03-2014,22.38,,,
21-04-2014,16.52,,,
22-10-2015,5.176,,,
22-08-2015,50.112,,,
29-08-2016,27.93,,,
27-12-2014,11.56,,,
01-12-2016,172.5,,,
01-12-2016,179.97,,,
24-04-2016,258.696,,,
21-06-2014,1322.93,,,
21-06-2014,3.76,,,
14-01-2017,21.744,,,
14-01-2017,7.92,,,
24-11-2014,12.096,,,
24-11-2014,485.88,,,
24-11-2014,25.92,,,
24-11-2014,197.58,,,
26-02-2017,81.92,,,
26-02-2017,889.536,,,
26-02-2017,892.224,,,
26-02-2017,223.92,,,
26-02-2017,23.12,,,
15-09-2015,15.552,,,
15-09-2015,15.712,,,
15-09-2015,24.672,,,
15-09-2015,55.968,,,
08-04-2016,431.928,,,
08-04-2016,95.984,,,
08-04-2016,1088.792,,,
18-07-2016,544.008,,,
18-07-2016,1.872,,,
18-07-2016,854.352,,,
18-07-2016,593.568,,,
18-07-2016,338.04,,,
01-08-2017,271.96,,,
14-07-2016,11.21,,,
14-07-2016,9.144,,,
14-07-2016,14.07,,,
14-07-2016,41.86,,,
14-07-2016,8.544,,,
14-07-2016,579.136,,,
09-09-2017,141.372,,,
09-09-2017,3.036,,,
09-09-2017,4.503,,,
09-09-2017,4.672,,,
09-09-2017,95.88,,,
09-09-2017,17.024,,,
09-09-2017,258.696,,,
09-09-2017,1931.958,,,
12-07-2014,249.75,,,
12-07-2014,255.936,,,
04-12-2016,113.79,,,
04-12-2016,78.15,,,
04-12-2016,1.728,,,
04-12-2016,40.56,,,
04-12-2016,182.94,,,
04-12-2016,193.86,,,
06-11-2017,15.28,,,
06-11-2017,8.73,,,
06-11-2017,5.68,,,
31-10-2015,2.78,,,
31-10-2015,79.96,,,
30-05-2016,839.988,,,
28-10-2016,47.952,,,
28-10-2016,37.425,,,
28-10-2016,63.968,,,
28-10-2016,165.048,,,
11-08-2014,12.35,,,
11-08-2014,40.97,,,
11-08-2014,22.96,,,
29-08-2016,22,,,
15-02-2016,398.352,,,
15-02-2016,8.72,,,
14-05-2017,48.69,,,
12-12-2014,764.688,,,
12-12-2014,3610.848,,,
12-12-2014,254.9745,,,
18-12-2017,38.82,,,
18-12-2017,1141.938,,,
18-12-2017,1704.56,,,
18-12-2017,3.2,,,
04-07-2015,1099.96,,,
10-03-2017,5.248,,,
10-03-2017,35.91,,,
10-03-2017,6.696,,,
10-03-2017,43.872,,,
24-12-2016,27.882,,,
24-12-2016,540.048,,,
24-12-2016,255.68,,,
23-10-2017,863.88,,,
28-10-2016,17.616,,,
07-07-2017,17.472,,,
01-10-2016,69.9,,,
01-10-2016,41.85,,,
02-09-2017,6.57,,,
24-12-2014,142.86,,,
24-12-2014,292.272,,,
23-09-2017,29.328,,,
04-06-2017,12.48,,,
21-04-2016,102.336,,,
21-04-2016,48.792,,,
21-04-2016,44.848,,,
26-05-2016,10.368,,,
26-05-2016,388.43,,,
26-05-2016,14.352,,,
26-05-2016,63.992,,,
02-05-2016,86.352,,,
08-09-2014,32.97,,,
08-09-2014,83.88,,,
05-09-2016,278.4,,,
09-04-2017,15.12,,,
09-04-2017,17.43,,,
09-04-2017,251.64,,,
06-12-2015,2.772,,,
26-06-2016,14.9,,,
04-07-2015,15.48,,,
22-11-2016,39.88,,,
22-11-2016,12.192,,,
22-11-2016,20.82,,,
10-11-2016,13.216,,,
10-11-2016,32.4,,,
27-08-2015,32.94,,,
27-08-2015,114.2,,,
27-08-2015,3.08,,,
25-05-2015,845.728,,,
30-12-2017,13.904,,,
30-12-2017,20.72,,,
08-12-2016,114.95,,,
04-10-2015,26.96,,,
23-12-2016,572.76,,,
23-12-2016,286.38,,,
19-09-2015,61.96,,,
03-07-2017,23.99,,,
03-07-2017,287.97,,,
14-07-2016,419.944,,,
20-06-2016,46.76,,,
20-06-2016,17.712,,,
20-06-2016,21.78,,,
20-06-2016,161.94,,,
20-06-2016,161.568,,,
09-12-2016,3.69,,,
09-12-2016,122.12,,,
24-09-2016,155.372,,,
18-12-2016,38.88,,,
18-12-2016,183.84,,,
18-12-2016,579.3,,,
10-12-2017,14.2,,,
01-07-2014,575.92,,,
01-07-2014,5.184,,,
03-02-2017,5.229,,,
03-02-2017,285.552,,,
03-03-2017,72.8,,,
09-10-2017,10.816,,,
28-09-2014,46.26,,,
27-05-2014,17.46,,,
14-06-2015,51.072,,,
30-03-2016,11.34,,,
15-10-2017,87.92,,,
23-05-2016,37.05,,,
02-06-2017,2.97,,,
02-06-2017,27.44,,,
16-02-2014,1.08,,,
16-02-2014,7.96,,,
06-05-2014,140.736,,,
16-05-2016,552.56,,,
02-04-2017,25.11,,,
31-03-2017,29.78,,,
31-03-2017,677.58,,,
31-03-2017,75.04,,,
02-01-2017,695.7,,,
02-01-2017,15.66,,,
02-01-2017,28.854,,,
28-05-2015,47.82,,,
28-05-2015,13.05,,,
17-03-2014,93.78,,,
17-03-2014,47.18,,,
17-03-2014,19.68,,,
17-03-2014,53.4,,,
17-03-2014,35.88,,,
03-10-2014,258.279,,,
28-03-2016,31.4,,,
04-05-2017,183.96,,,
04-05-2017,17.61,,,
04-05-2017,300.904,,,
05-07-2014,220.776,,,
05-07-2014,281.424,,,
05-05-2016,79.14,,,
26-04-2017,1.988,,,
26-09-2014,145.568,,,
19-10-2017,123.256,,,
19-10-2017,23.68,,,
19-10-2017,309.576,,,
10-11-2017,38.388,,,
10-11-2017,95.994,,,
10-11-2017,239.952,,,
10-11-2017,201.584,,,
10-11-2017,899.136,,,
08-07-2017,145.9,,,
24-12-2015,590.058,,,
24-12-2015,14.04,,,
07-03-2017,49.08,,,
01-04-2014,29.6,,,
01-04-2014,17.088,,,
14-09-2015,912.75,,,
04-08-2014,1089.75,,,
04-08-2014,447.84,,,
04-08-2014,16.4,,,
04-08-2014,399.96,,,
04-08-2014,158.9,,,
04-08-2014,13.184,,,
03-09-2016,83.952,,,
05-02-2016,80.98,,,
05-02-2016,348.84,,,
05-02-2016,9.45,,,
05-02-2016,18.84,,,
05-02-2016,239.98,,,
05-02-2016,167.96,,,
05-02-2016,104.85,,,
05-02-2016,484.83,,,
05-02-2016,122.97,,,
05-02-2016,154.44,,,
05-02-2016,342.37,,,
03-07-2017,9.552,,,
09-10-2017,652.45,,,
09-10-2017,66.645,,,
24-11-2016,17.216,,,
24-11-2016,11.56,,,
24-11-2016,88.4,,,
24-11-2016,6.48,,,
01-11-2016,21.8,,,
01-11-2016,251.79,,,
19-04-2016,205.176,,,
19-04-2016,419.4,,,
06-04-2014,10.304,,,
06-04-2014,154.764,,,
06-04-2014,116.784,,,
02-09-2016,75.48,,,
02-09-2016,39.98,,,
25-09-2016,393.165,,,
04-11-2017,23.68,,,
09-07-2016,408.006,,,
09-07-2016,165.28,,,
30-06-2014,334.768,,,
28-01-2017,239.97,,,
28-01-2017,37.74,,,
21-09-2015,946.344,,,
21-09-2015,151.2,,,
21-09-2015,4.928,,,
26-09-2015,86.272,,,
26-09-2015,72.588,,,
26-09-2015,60.672,,,
26-09-2015,77.031,,,
26-09-2015,119.904,,,
26-09-2015,263.96,,,
26-09-2015,363.648,,,
31-10-2015,9.728,,,
31-10-2015,14.75,,,
31-10-2015,29.8,,,
31-10-2015,427.42,,,
26-11-2017,220.752,,,
19-12-2014,152.76,,,
19-12-2014,7.27,,,
19-12-2014,1819.86,,,
26-12-2016,33.9,,,
20-06-2017,31.104,,,
20-06-2017,5.248,,,
15-10-2015,263.88,,,
15-10-2015,2453.43,,,
12-04-2017,29.7,,,
12-04-2017,39.96,,,
19-12-2017,36.672,,,
05-08-2017,13.76,,,
01-10-2015,139.424,,,
23-05-2016,1979.928,,,
13-06-2017,164.736,,,
13-06-2017,470.302,,,
13-06-2017,47.984,,,
23-04-2014,2.502,,,
01-05-2015,88.752,,,
19-07-2015,2.025,,,
26-11-2016,70.98,,,
26-11-2016,91.68,,,
26-11-2016,33.75,,,
26-11-2016,3040,,,
12-06-2017,91.2,,,
12-06-2017,452.94,,,
17-08-2015,52.2,,,
25-09-2016,15.936,,,
04-05-2014,27.46,,,
01-12-2015,55.424,,,
11-03-2016,244.006,,,
26-08-2016,159.984,,,
26-08-2016,1024.716,,,
16-12-2016,3.68,,,
08-08-2014,121.376,,,
08-08-2014,95.976,,,
16-05-2015,255.968,,,
09-12-2017,872.94,,,
09-12-2017,41.54,,,
09-12-2017,12.96,,,
24-09-2015,6.848,,,
11-07-2017,8.67,,,
01-12-2015,6.688,,,
19-11-2016,17.28,,,
19-11-2016,17.712,,,
19-03-2017,28.91,,,
13-11-2016,52.136,,,
19-11-2017,31.968,,,
02-12-2016,25.92,,,
02-12-2016,40.46,,,
02-12-2016,33.87,,,
25-08-2017,9.728,,,
25-08-2017,3.424,,,
14-10-2016,177,,,
27-11-2014,3.76,,,
03-11-2015,1212.848,,,
03-11-2015,89.97,,,
03-11-2015,42.6,,,
29-11-2014,5.04,,,
30-04-2017,62.96,,,
24-11-2017,5.88,,,
24-11-2017,977.292,,,
30-10-2017,9.64,,,
17-12-2014,40.05,,,
04-09-2017,10.192,,,
04-09-2017,16.784,,,
04-09-2017,13.12,,,
17-10-2016,18.16,,,
12-11-2017,16.056,,,
12-11-2017,223.056,,,
12-11-2017,540.048,,,
24-11-2016,33.52,,,
24-11-2016,9.94,,,
01-08-2015,6.72,,,
01-08-2015,1004.976,,,
24-12-2017,17.88,,,
17-09-2016,396,,,
10-12-2017,34.5,,,
12-09-2017,8.36,,,
24-06-2017,385.6,,,
24-06-2017,35.82,,,
18-08-2017,200.064,,,
18-08-2017,21.38,,,
18-08-2017,6.744,,,
11-12-2017,63.686,,,
10-12-2017,1669.6,,,
03-02-2014,83.84,,,
03-02-2014,13.272,,,
11-02-2017,21.336,,,
16-04-2017,16.52,,,
06-12-2015,206.112,,,
06-12-2015,19.92,,,
06-12-2015,198.272,,,
06-12-2015,247.104,,,
06-12-2015,86.304,,,
22-07-2016,4.16,,,
22-07-2016,11.648,,,
07-11-2015,26.18,,,
07-11-2015,7.3,,,
26-03-2015,74.352,,,
31-08-2017,10.744,,,
31-08-2017,8.376,,,
04-12-2016,212.88,,,
10-02-2017,203.983,,,
29-10-2016,40.74,,,
29-10-2016,11.67,,,
15-09-2017,39.99,,,
15-09-2017,16.28,,,
15-09-2017,782.94,,,
15-09-2017,242.48,,,
11-03-2014,8.32,,,
11-03-2014,10.464,,,
04-02-2014,82.896,,,
04-02-2014,34.24,,,
31-12-2014,1573.488,,,
23-11-2015,335.52,,,
23-11-2015,23.912,,,
23-11-2015,27.056,,,
06-07-2014,559.992,,,
13-11-2017,9.324,,,
17-06-2016,111.96,,,
03-05-2014,21.56,,,
16-10-2017,124.75,,,
06-02-2015,5.28,,,
04-09-2017,91.96,,,
09-05-2016,9.344,,,
09-05-2016,79.36,,,
16-03-2015,171.96,,,
09-04-2016,35.352,,,
04-04-2014,18.9,,,
05-09-2017,2.78,,,
30-06-2017,1044.63,,,
09-11-2015,11.352,,,
04-03-2014,354.9,,,
19-03-2015,453.576,,,
29-11-2015,21.48,,,
29-11-2015,8.784,,,
11-06-2017,122.97,,,
26-11-2017,12.84,,,
23-11-2014,603.92,,,
23-11-2014,21.84,,,
23-11-2014,29.99,,,
23-11-2014,381.44,,,
15-12-2014,40.68,,,
15-12-2014,763.28,,,
22-04-2016,23.952,,,
23-05-2016,4.98,,,
27-02-2016,170.88,,,
09-08-2015,307.98,,,
09-08-2015,382.806,,,
09-08-2015,41.96,,,
09-08-2015,1217.568,,,
09-08-2015,47.04,,,
09-08-2015,6.16,,,
09-08-2015,979.95,,,
09-08-2015,143.7,,,
09-08-2015,10.65,,,
09-08-2015,247.8,,,
12-05-2016,10.96,,,
15-04-2016,33.488,,,
15-04-2016,8.04,,,
23-06-2015,201.568,,,
19-10-2014,13.44,,,
24-03-2015,359.058,,,
08-05-2017,47.992,,,
16-10-2017,547.3,,,
19-11-2017,16.896,,,
19-11-2017,6.672,,,
19-11-2017,99.136,,,
19-11-2017,15.992,,,
08-05-2016,211.96,,,
11-12-2016,6.672,,,
30-11-2017,155.94,,,
19-04-2016,39.96,,,
19-04-2016,5.46,,,
19-04-2016,73.2,,,
19-04-2016,5.84,,,
19-04-2016,22.72,,,
19-04-2016,9.336,,,
26-05-2014,290.666,,,
26-05-2014,201.584,,,
26-05-2014,83.984,,,
21-12-2017,1000.02,,,
15-03-2016,83.976,,,
10-08-2015,3.75,,,
10-08-2015,41.4,,,
10-08-2015,29.79,,,
10-09-2016,59.48,,,
10-09-2016,6.69,,,
08-07-2017,198.46,,,
08-07-2017,786.48,,,
08-07-2017,23.168,,,
08-07-2017,50,,,
19-12-2015,675.96,,,
19-12-2015,1265.85,,,
16-11-2015,523.25,,,
24-09-2015,517.5,,,
21-06-2017,17.92,,,
21-06-2017,41.256,,,
08-05-2016,1006.056,,,
08-05-2016,10.688,,,
08-05-2016,10.368,,,
08-05-2016,25.12,,,
08-05-2016,58.112,,,
26-11-2014,15.552,,,
26-11-2014,669.08,,,
26-11-2014,438.336,,,
26-05-2016,19.44,,,
26-05-2016,9.64,,,
26-05-2016,12.7,,,
26-05-2016,41.37,,,
29-11-2014,12.624,,,
19-03-2015,1247.64,,,
19-03-2015,3149.93,,,
19-03-2015,209.7,,,
01-11-2015,35.36,,,
01-11-2015,3.168,,,
26-09-2015,121.104,,,
26-09-2015,45.894,,,
29-08-2014,109.92,,,
29-08-2014,13.36,,,
18-11-2017,169.68,,,
18-11-2017,132.52,,,
18-11-2017,2.96,,,
18-11-2017,8.448,,,
18-11-2017,95.94,,,
12-05-2014,34.79,,,
20-01-2017,160.776,,,
30-10-2017,88.752,,,
30-10-2017,13.904,,,
30-04-2017,677.58,,,
30-04-2017,13.896,,,
24-11-2016,41.92,,,
24-11-2016,297.576,,,
24-11-2016,4.344,,,
24-11-2016,94.992,,,
24-11-2016,74.352,,,
24-11-2016,14.04,,,
10-01-2015,1018.104,,,
19-10-2017,16.68,,,
22-03-2016,58.58,,,
03-07-2017,167.968,,,
11-12-2015,196.62,,,
17-09-2015,21.936,,,
17-09-2015,6.588,,,
18-05-2016,104.28,,,
18-05-2016,17.94,,,
07-09-2014,64.784,,,
07-09-2014,32.382,,,
07-09-2014,42.368,,,
07-09-2014,399.54,,,
29-09-2016,18.97,,,
07-11-2016,14.82,,,
24-04-2017,99.28,,,
24-04-2017,1.188,,,
24-04-2017,7.518,,,
10-12-2017,10.368,,,
10-12-2017,310.88,,,
16-08-2014,853.092,,,
09-12-2017,33.45,,,
09-12-2017,10.4,,,
14-03-2016,21.88,,,
26-06-2016,13.616,,,
25-09-2015,63.96,,,
25-09-2015,14.46,,,
25-09-2015,104.98,,,
27-12-2015,106.96,,,
27-12-2015,21.56,,,
03-06-2014,515.88,,,
13-07-2015,11.808,,,
13-07-2015,1931.04,,,
13-07-2015,9.96,,,
02-02-2014,12.35,,,
08-03-2016,9.702,,,
22-11-2015,11.61,,,
30-10-2017,43.86,,,
30-10-2017,148.48,,,
30-10-2017,7.42,,,
30-10-2017,71.992,,,
30-10-2017,19.9,,,
30-10-2017,1702.12,,,
30-01-2015,14.304,,,
08-09-2017,765.625,,,
07-10-2017,307.666,,,
30-04-2016,7.712,,,
19-05-2016,242.9,,,
19-05-2016,454.9,,,
19-05-2016,35.92,,,
19-05-2016,39.76,,,
19-05-2016,47.744,,,
20-12-2015,159.984,,,
20-12-2015,255.968,,,
20-12-2015,359.058,,,
19-12-2015,434.352,,,
19-12-2015,3.552,,,
19-12-2015,88.832,,,
29-04-2017,1048.35,,,
07-02-2016,100,,,
07-02-2016,7.83,,,
28-09-2014,96.256,,,
28-09-2014,10.688,,,
10-07-2016,338.04,,,
10-07-2016,154.24,,,
29-07-2017,34.848,,,
29-07-2017,22,,,
29-07-2017,4.368,,,
03-09-2015,31.44,,,
03-09-2015,17.9,,,
03-09-2015,129.45,,,
09-08-2014,20.88,,,
30-10-2017,20.736,,,
30-10-2017,7.168,,,
30-10-2017,11.168,,,
30-10-2017,442.4,,,
06-06-2014,13.36,,,
13-08-2016,11.232,,,
13-08-2016,10.272,,,
25-04-2014,10.368,,,
25-04-2014,6.24,,,
22-11-2015,206.962,,,
14-10-2017,9.46,,,
02-12-2017,559.62,,,
02-12-2017,109.92,,,
02-12-2017,8.56,,,
08-12-2015,360.712,,,
08-12-2015,1718.4,,,
13-07-2015,41.568,,,
11-05-2014,46.864,,,
05-01-2014,19.536,,,
05-09-2015,411.332,,,
05-09-2015,28.752,,,
05-09-2015,293.199,,,
04-08-2016,35.06,,,
04-08-2016,4.13,,,
04-08-2016,109.8,,,
04-08-2016,9.82,,,
22-03-2014,7.644,,,
22-03-2014,51.465,,,
02-03-2017,6.976,,,
02-03-2017,12.222,,,
27-11-2016,97.984,,,
27-11-2016,62.4,,,
28-04-2014,20.86,,,
28-04-2014,497.61,,,
28-04-2014,5.34,,,
28-04-2014,3.15,,,
24-11-2015,368.91,,,
24-11-2015,14.7,,,
11-11-2016,59.97,,,
11-11-2016,83.36,,,
09-07-2015,6.58,,,
09-07-2015,122.94,,,
22-09-2017,219.84,,,
22-09-2017,98.16,,,
22-09-2017,33.04,,,
22-09-2017,86.97,,,
15-02-2015,134.97,,,
15-02-2015,699.98,,,
15-02-2015,139.95,,,
30-09-2014,48.94,,,
01-12-2014,2807.84,,,
01-12-2014,46.64,,,
08-12-2014,60.416,,,
05-09-2016,107.94,,,
27-08-2017,63.84,,,
27-08-2017,347.97,,,
27-08-2017,37.008,,,
07-07-2016,215.65,,,
08-08-2016,11.168,,,
08-08-2016,53.952,,,
13-11-2016,4.18,,,
22-09-2017,5.607,,,
22-09-2017,4663.736,,,
22-09-2017,79.984,,,
25-12-2016,2575.944,,,
25-12-2016,45.36,,,
25-12-2016,254.24,,,
11-02-2016,69.93,,,
23-10-2016,16.156,,,
23-10-2016,54.816,,,
09-06-2014,1441.3,,,
20-11-2017,77.6,,,
20-11-2017,4.656,,,
14-09-2015,170.136,,,
04-06-2015,7.38,,,
04-06-2015,9.26,,,
13-12-2015,9.96,,,
25-05-2014,75.6,,,
25-05-2014,29.32,,,
16-02-2016,92.064,,,
16-02-2016,6.976,,,
16-02-2016,62.958,,,
16-02-2016,5.184,,,
22-12-2016,31.32,,,
22-12-2016,11.84,,,
22-12-2016,22.784,,,
08-02-2016,1127.976,,,
13-07-2015,38.88,,,
18-05-2014,779.796,,,
21-10-2017,1439.92,,,
21-10-2017,262.11,,,
05-11-2015,207,,,
01-08-2017,1439.982,,,
01-08-2017,36.288,,,
21-06-2014,21.4,,,
19-02-2017,1245.86,,,
01-08-2014,17.544,,,
01-08-2014,44.128,,,
01-08-2014,62.92,,,
01-08-2014,78.304,,,
18-07-2016,140.81,,,
09-02-2015,40.096,,,
09-02-2015,40.784,,,
29-07-2017,90.57,,,
12-01-2017,40.08,,,
12-01-2017,37.68,,,
10-09-2017,362.352,,,
10-09-2017,7.184,,,
20-07-2015,34.76,,,
20-07-2015,831.2,,,
20-07-2015,26.4,,,
20-07-2015,106.75,,,
20-07-2015,97.82,,,
20-07-2015,141.4,,,
13-06-2014,14.52,,,
12-05-2017,127.92,,,
12-05-2017,34.24,,,
03-09-2015,137.62,,,
03-09-2015,100.49,,,
26-03-2017,257.568,,,
26-03-2017,119.96,,,
12-11-2014,49.632,,,
13-10-2016,727.45,,,
13-10-2016,24.96,,,
12-11-2017,370.782,,,
15-04-2017,196.45,,,
25-06-2015,31.104,,,
25-06-2015,78.256,,,
26-08-2016,6.48,,,
21-07-2014,99.2,,,
21-07-2014,801.568,,,
21-07-2014,272.848,,,
21-11-2017,70.98,,,
04-06-2014,16.224,,,
10-03-2016,176.784,,,
25-03-2017,470.376,,,
29-12-2017,393.568,,,
29-12-2017,302.376,,,
28-03-2017,68.742,,,
05-03-2015,29.34,,,
05-03-2015,383.607,,,
05-03-2015,563.4,,,
13-11-2016,217.056,,,
19-01-2017,6,,,
22-04-2016,31.56,,,
13-05-2014,7.104,,,
13-05-2014,398.352,,,
21-10-2014,121.792,,,
21-10-2014,409.59,,,
14-03-2014,10.56,,,
14-03-2014,3.38,,,
22-12-2017,7.824,,,
24-11-2016,24.784,,,
02-12-2017,34.65,,,
31-12-2015,487.984,,,
03-10-2017,1793.98,,,
29-08-2014,29.808,,,
29-08-2014,505.176,,,
29-08-2014,174.0585,,,
29-06-2016,191.88,,,
20-08-2016,14.78,,,
21-10-2017,5.184,,,
21-10-2017,478.48,,,
21-10-2017,28.4,,,
21-10-2017,909.12,,,
17-05-2016,2.952,,,
17-05-2016,27.018,,,
03-02-2015,136.92,,,
18-12-2017,18.96,,,
15-11-2016,99.39,,,
03-07-2017,273.896,,,
03-07-2017,597.132,,,
15-01-2014,149.95,,,
30-04-2017,4.608,,,
30-04-2017,15.528,,,
30-04-2017,11.952,,,
08-11-2015,11.65,,,
30-10-2015,299.9,,,
17-08-2017,895.92,,,
17-08-2017,462.564,,,
03-10-2015,15.008,,,
08-07-2016,863.64,,,
08-07-2016,47.616,,,
05-12-2017,92.94,,,
09-03-2017,199.98,,,
09-06-2016,177.48,,,
28-11-2017,88.768,,,
16-03-2017,6.48,,,
16-03-2017,46.51,,,
16-03-2017,659.976,,,
27-11-2016,271.992,,,
06-08-2017,145.74,,,
06-08-2017,15.4,,,
27-11-2017,244.55,,,
27-11-2017,166.16,,,
25-05-2015,14.73,,,
08-07-2016,19.968,,,
08-07-2016,33.488,,,
08-07-2016,8.736,,,
08-07-2016,662.88,,,
29-08-2017,47.36,,,
29-08-2017,27.44,,,
29-08-2017,3.24,,,
20-06-2016,95.968,,,
20-06-2016,10.368,,,
02-09-2017,23.1,,,
02-09-2017,11.54,,,
02-09-2017,254.526,,,
02-09-2017,12.98,,,
02-09-2017,26.432,,,
02-09-2017,197.97,,,
02-09-2017,18.9,,,
02-09-2017,1282.41,,,
02-09-2017,4.92,,,
02-09-2017,238,,,
02-09-2017,167.97,,,
02-09-2017,17.12,,,
10-09-2017,16.2,,,
10-09-2017,33.99,,,
10-09-2017,296.85,,,
10-09-2017,112.8,,,
10-09-2017,13.71,,,
10-09-2017,24.9,,,
10-09-2017,286.29,,,
10-09-2017,24.18,,,
21-12-2017,281.97,,,
21-12-2017,69.5,,,
21-12-2017,166.44,,,
23-09-2017,291.96,,,
06-05-2017,6.408,,,
06-05-2017,408.744,,,
14-12-2014,5.104,,,
14-12-2014,2.896,,,
14-12-2014,35.016,,,
18-10-2014,275.97,,,
18-10-2014,1394.95,,,
18-10-2014,545.88,,,
08-05-2015,5.248,,,
14-04-2016,933.536,,,
14-04-2016,42.976,,,
14-12-2015,3.76,,,
03-12-2014,479.96,,,
25-11-2014,320.88,,,
25-11-2014,23.88,,,
25-11-2014,26.76,,,
25-07-2016,1439.976,,,
09-11-2015,17.22,,,
09-11-2015,1024.38,,,
09-11-2015,26.22,,,
09-11-2015,17.34,,,
